"Record Type","Name","Prompt Text","Description","Model / Motion Effect","Tool Type","Generation Style","Visual Subject","Category","Preset","Aspect Ratio","Duration (s)","Quality","Badges","Word Count","Char Count","Asset Count","Asset Type","Thumbnail (repo path)","Full-Res Asset URL","Poster URL","Asset Pairing","Recreate Model","Lesson","Lesson Timestamp (s)","Confidence","Site Section","Extraction Source","Sample Media URL","Source Page URL"
"Preset / Effect","Hand Transition","","A hand sweeps across the lens, pulling the subject into the next moment. Personal, tactile, and engaging.","Wan 2.5","Motion Effect Preset","","People / Portrait","","","","","","","","","3","video","thumbs/81f23926d4118a76__0.webp","https://cdn.higgsfield.ai/kling_video_sample/cf9c9837-4383-4edf-898e-7f85b687eea5.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/kling_video_sample/cf9c9837-4383-4edf-898e-7f85b687eea5.mp4","https://higgsfield.ai/motion/7e9ac07e-703b-4b48-a466-d561d3d9c536"
"Preset / Effect","Morning routine","","Natural shots of getting ready, coffee, skincare, or casual prep moments.","Wan 2.5","Motion Effect Preset","","Food / Drink","","","","","","","","","5","video","thumbs/088b53a28820ddc3__0.webp","https://cdn.higgsfield.ai/seedance_sample/354f960b-5273-4fd6-9572-05f46c262fe5.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/seedance_sample/354f960b-5273-4fd6-9572-05f46c262fe5.mp4","https://higgsfield.ai/motion/81f108ba-6b17-441c-a821-dd0bd540968d"
"Preset / Effect","Atomic","","A nuclear explosion erupts in the distance, and the shockwave blasts the subject with wind. Massive, cinematic, and apocalyptic","MiniMax Hailuo","Motion Effect Preset","Cinematic / Film","People / Portrait","","","","","","","","","5","video","thumbs/28bb143fbc48a417__0.webp","https://cdn.higgsfield.ai/minimax_hailuo_sample/515e25cf-76f5-43f0-8f43-51ee76c98152.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/minimax_hailuo_sample/515e25cf-76f5-43f0-8f43-51ee76c98152.mp4","https://higgsfield.ai/motion/cb8b5135-a91c-410c-af4c-e90d28f8ac1e"
"Preset / Effect","Horror Face","","","kling-v2-1","Motion Effect Preset","Horror / Thriller","People / Portrait","","","","","","","","","5","video","thumbs/25fc16ef68407f64__0.webp","https://cdn.higgsfield.ai/kling_video_sample/3f5ad81a-be0d-4ff6-ae27-b9d7ca64d4e7.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/kling_video_sample/3f5ad81a-be0d-4ff6-ae27-b9d7ca64d4e7.mp4","https://higgsfield.ai/motion/41ed27a0-8d93-482a-b743-17bb68af9e94/adf3ef88-3dd2-408d-a70e-5ceb9c135776"
"Preset / Effect","Skateboard Ollie","","The classic jump where the rider and board lift off the ground without using hands. Clean, stylish, and the foundation of almost every trick.","Wan 2.5","Motion Effect Preset","","People / Portrait","","","","","","","","","1","image","thumbs/0fb76660a965b04e__0.webp","https://d1xarpci4ikg0w.cloudfront.net/76e4f7f0-2b92-4b2a-a9a3-b17ec7bf85e5.webp","","preset-preview","","","","High","motion","catalog_page","https://d1xarpci4ikg0w.cloudfront.net/76e4f7f0-2b92-4b2a-a9a3-b17ec7bf85e5.webp","https://higgsfield.ai/motion/ae714843-8507-42b3-9cdb-59661783fee5"
"Preset / Effect","Starship Troopers","","","kling-v2-1-master","Motion Effect Preset","","Vehicles / Transport","","","","","","","","","5","video","thumbs/098bd49921046b96__0.webp","https://cdn.higgsfield.ai/kling_video_sample/6a3bf0c1-059c-428e-9414-310e6343592f.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/kling_video_sample/6a3bf0c1-059c-428e-9414-310e6343592f.mp4","https://higgsfield.ai/motion/e99ef547-5a85-4c5a-a7ce-a87eaa9981a4/5c22c527-35ea-4792-a104-dc5a9ef2d337"
"Preset / Effect","Jib up","","Camera moves upward smoothly, revealing or elevating the subject. Great for cinematic rises","MiniMax Hailuo","Motion Effect Preset","Cinematic / Film","People / Portrait","","","","","","","","","5","video","thumbs/7b4428e783c4971a__0.webp","https://cdn.higgsfield.ai/minimax_hailuo_sample/8453d478-5a30-4e12-b8dd-67fa9dbb9630.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/minimax_hailuo_sample/8453d478-5a30-4e12-b8dd-67fa9dbb9630.mp4","https://higgsfield.ai/motion/30a7fe68-0967-419a-b7cb-0d0bed480b09"
"Preset / Effect","Intermission","","The scene cuts abruptly to a stylized break, as if pausing between acts. Retro, playful, and cinematic.","Wan 2.5","Motion Effect Preset","Cinematic / Film; Retro / VHS / Analog","People / Portrait","","","","","","","","","2","video","thumbs/08ded3dad6cbbdc4__0.webp","https://cdn.higgsfield.ai/kling_video_sample/12fd5b3f-dccf-4bab-87f7-51c201dbe9b0.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/kling_video_sample/12fd5b3f-dccf-4bab-87f7-51c201dbe9b0.mp4","https://higgsfield.ai/motion/a15c924e-281b-4d58-a103-b5eb3276799a"
"Preset / Effect","Sand Cut","","Quick, dynamic movement with sand kicking up for dramatic effect.","Wan 2.5","Motion Effect Preset","","","","","","","","","","","5","video","thumbs/cd2df71e6273aace__0.webp","https://cdn.higgsfield.ai/seedance_sample/4d5cff01-41d3-46fb-9d0f-dc2dbee61e6b.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/seedance_sample/4d5cff01-41d3-46fb-9d0f-dc2dbee61e6b.mp4","https://higgsfield.ai/motion/5d570666-d497-41ee-8555-2fdc93145222"
"Preset / Effect","Hair Style","","Hair color change and showing off a hairstyle in detail.","Wan 2.5","Motion Effect Preset","","","","","","","","","","","5","video","thumbs/e96de315f7d13a92__0.webp","https://cdn.higgsfield.ai/seedance_sample/c0b4f3f8-9c6d-42e0-964c-cae39579ed66.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/seedance_sample/c0b4f3f8-9c6d-42e0-964c-cae39579ed66.mp4","https://higgsfield.ai/motion/71d6e8f4-b01f-46a3-b27c-7ace92ec626e"
"Preset / Effect","Fire Element","","Flames ignite and blaze outward, engulfing the subject in a burst of fiery energy. Intense, fierce, and unstoppable.","Wan 2.5","Motion Effect Preset","","People / Portrait","","","","","","","","","5","video","thumbs/871890efe2fd1246__0.webp","https://cdn.higgsfield.ai/kling_video_sample/be180a84-5e07-41d4-990c-17b78eccca4f.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/kling_video_sample/be180a84-5e07-41d4-990c-17b78eccca4f.mp4","https://higgsfield.ai/motion/840c84e3-dc46-4ee6-8ad4-48c82bb6e427"
"Preset / Effect","Train Rush","","A train appears behind the subject at full speed—loud, fast, and intense. A perfect jump-scare or dramatic backdrop","MiniMax Hailuo","Motion Effect Preset","","People / Portrait; Vehicles / Transport","","","","","","","","","5","video","thumbs/d52b85d966705bc7__0.webp","https://cdn.higgsfield.ai/minimax_hailuo_sample/d4da378b-8ed4-41cf-b44a-c37c47ef1fe9.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/minimax_hailuo_sample/d4da378b-8ed4-41cf-b44a-c37c47ef1fe9.mp4","https://higgsfield.ai/motion/de601c08-c4cf-4eac-b1c5-a1d4040b57a6"
"Preset / Effect","Seamless Transition","","The scene morphs flawlessly with no visible cut, flowing as if time itself bends. Smooth, elegant, and invisible.","Wan 2.5","Motion Effect Preset","","People / Portrait","","","","","","","","","2","video","thumbs/5855d0865aed720f__0.webp","https://cdn.higgsfield.ai/kling_video_sample/65139b52-764c-4c22-bf62-c1cc8a1a29a8.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/kling_video_sample/65139b52-764c-4c22-bf62-c1cc8a1a29a8.mp4","https://higgsfield.ai/motion/77ff4447-ab4c-4816-bb79-bff2f4a4f34f"
"Preset / Effect","Helicopter Escape","","A rescue rope drops from above as the subject grabs it and vanishes skyward. Action-packed, cinematic getaway","MiniMax Hailuo","Motion Effect Preset","Cinematic / Film","People / Portrait; Vehicles / Transport; Landscape / Nature","","","","","","","","","5","video","thumbs/b4666b4f91f93463__0.webp","https://cdn.higgsfield.ai/minimax_hailuo_sample/0d88fcfa-febd-4b8d-8aa8-9885d22da0e8.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/minimax_hailuo_sample/0d88fcfa-febd-4b8d-8aa8-9885d22da0e8.mp4","https://higgsfield.ai/motion/77f123ef-9bdc-47a8-b5b5-bb05733956c3"
"Preset / Effect","Eating Zoom","","Camera zooms in dramatically while the subject eats. Playful, exaggerated, or aesthetic","MiniMax Hailuo","Motion Effect Preset","","People / Portrait","","","","","","","","","5","video","thumbs/ab56ac483c62d3ff__0.webp","https://cdn.higgsfield.ai/minimax_hailuo_sample/41be3143-64a3-45ab-9744-c3299ae2025c.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/minimax_hailuo_sample/41be3143-64a3-45ab-9744-c3299ae2025c.mp4","https://higgsfield.ai/motion/f61ad61c-e2fc-4452-bcf2-91499c865241"
"Preset / Effect","Hero Cam","","The camera orbits around the subject at high speed, adding dramatic flair and power. Classic hero moment with max intensity","MiniMax Hailuo","Motion Effect Preset","","People / Portrait","","","","","","","","","5","video","thumbs/c95ec64f265633e8__0.webp","https://cdn.higgsfield.ai/minimax_hailuo_sample/9c595fdd-d99e-4204-813a-71ce8912d4f2.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/minimax_hailuo_sample/9c595fdd-d99e-4204-813a-71ce8912d4f2.mp4","https://higgsfield.ai/motion/a8c54413-c991-416a-8ac8-32c6a42caa6c"
"Preset / Effect","Catwalk","","Tracks a confident runway walk with smooth camera motion and fashion-forward energy. Sleek and stylish, like a high-fashion show moment.","Wan 2.5","Motion Effect Preset","Fashion / Editorial","","","","","","","","","","1","image","thumbs/451dad1d31448c63__0.webp","https://d1xarpci4ikg0w.cloudfront.net/3d89cf13-6f9a-4369-9cf5-4a2b8656dbd4.webp","","preset-preview","","","","High","motion","catalog_page","https://d1xarpci4ikg0w.cloudfront.net/3d89cf13-6f9a-4369-9cf5-4a2b8656dbd4.webp","https://higgsfield.ai/motion/a0a7c624-cf2a-4204-a9f8-60623d4a7383"
"Preset / Effect","Gas Transformation","","Subject turns into smoke or gas, vanishing or morphing with a smooth dissolve","MiniMax Hailuo","Motion Effect Preset","","People / Portrait; Abstract / Texture","","","","","","","","","5","video","thumbs/f65e8b4ef4e7b8eb__0.webp","https://cdn.higgsfield.ai/minimax_hailuo_sample/c8090662-b51f-44d2-b675-364c10437e9d.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/minimax_hailuo_sample/c8090662-b51f-44d2-b675-364c10437e9d.mp4","https://higgsfield.ai/motion/1422c31c-7648-4b23-94ca-de200ad1bbc6"
"Preset / Effect","Boiling Point","","Steam erupts from the subject’s nose and ears in a cartoonish burst of rage. Fun, exaggerated, and full of tension","MiniMax Hailuo","Motion Effect Preset","Anime / Cartoon","People / Portrait","","","","","","","","","5","video","thumbs/e3e3bd916665a9a3__0.webp","https://cdn.higgsfield.ai/minimax_hailuo_sample/3432c3ab-b151-4877-a4b2-12cdebb50b07.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/minimax_hailuo_sample/3432c3ab-b151-4877-a4b2-12cdebb50b07.mp4","https://higgsfield.ai/motion/de3f1c25-9309-4b28-b331-cb0eeba3ea77"
"Preset / Effect","Static","","No camera movement. A still, steady frame ideal for calm, focused, or minimalist scenes.","MiniMax Hailuo","Motion Effect Preset","","","","","","","","","","","5","video","thumbs/fad0d169c63d04f2__0.webp","https://cdn.higgsfield.ai/minimax_hailuo_sample/73b3bbcc-31d6-409d-8944-740eeb297c92.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/minimax_hailuo_sample/73b3bbcc-31d6-409d-8944-740eeb297c92.mp4","https://higgsfield.ai/motion/f0eac9cc-08ff-4b00-856e-3de0dad2d8b7"
"Preset / Effect","Glow Trace","","The subject leaves behind glowing trails of movement—stylized and energetic","MiniMax Hailuo","Motion Effect Preset","","People / Portrait","","","","","","","","","5","video","thumbs/92f7a504142bf664__0.webp","https://cdn.higgsfield.ai/minimax_hailuo_sample/46cc0a16-579e-498f-9523-45f5cdb2c01d.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/minimax_hailuo_sample/46cc0a16-579e-498f-9523-45f5cdb2c01d.mp4","https://higgsfield.ai/motion/519e724e-760f-4703-b6cd-d38223f27e53"
"Preset / Effect","Pizza Fall","","Slices of pizza rain down from the sky, piling up around the subject. Fun, absurd, and deliciously quirky.","Wan 2.5","Motion Effect Preset","","People / Portrait; Landscape / Nature","","","","","","","","","5","video","thumbs/9ff35b7fe895489a__0.webp","https://cdn.higgsfield.ai/kling_video_sample/cc047279-7c44-4af2-8fb8-8dc1cd271db3.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/kling_video_sample/cc047279-7c44-4af2-8fb8-8dc1cd271db3.mp4","https://higgsfield.ai/motion/3c3a1331-3524-47da-b956-688595c295b7"
"Preset / Effect","Turning Monkey","","Quick, playful spin or turn inspired by turning into a monkey.","Wan 2.5","Motion Effect Preset","","","","","","","","","","","5","video","thumbs/16d16c59a5e7e4bb__0.webp","https://cdn.higgsfield.ai/seedance_sample/b17ab808-9c65-408b-b501-b19a0002705f.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/seedance_sample/b17ab808-9c65-408b-b501-b19a0002705f.mp4","https://higgsfield.ai/motion/256b9943-7e79-4166-a4e3-8ad15f258f3d"
"Preset / Effect","Exploded View","","The subject breaks apart in layers or sections, revealing inner parts. Sci-fi, stylized, or technical","MiniMax Hailuo","Motion Effect Preset","Fantasy / Sci-Fi","People / Portrait","","","","","","","","","5","video","thumbs/853ad508cee3b229__0.webp","https://cdn.higgsfield.ai/minimax_hailuo_sample/fe9a9952-0886-4ce5-8556-6afac7b2ed0a.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/minimax_hailuo_sample/fe9a9952-0886-4ce5-8556-6afac7b2ed0a.mp4","https://higgsfield.ai/motion/c75a47c8-6a28-4a2a-92dc-6e6359d555fe"
"Preset / Effect","Raven Transition","","Dark energy flares as glowing crows and fiery eyes surround the subject, channeling shinobi intensity. Mysterious, powerful, and iconic","Wan 2.5","Motion Effect Preset","","People / Portrait","","","","","","","","","4","video","thumbs/b891d2859ca8f0e8__0.webp","https://cdn.higgsfield.ai/kling_video_sample/07bc75d4-94ab-4cce-8bb7-0fde1a504beb.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/kling_video_sample/07bc75d4-94ab-4cce-8bb7-0fde1a504beb.mp4","https://higgsfield.ai/motion/bbab2a35-ccba-45df-8c37-8ea2bd9e395a"
"Preset / Effect","Ice rose","","A frozen flower crystallizes around the subject, shimmering in frost and elegance. Cold, fragile, and enchanting.","Wan 2.5","Motion Effect Preset","","People / Portrait","","","","","","","","","3","video","thumbs/6e8e259a4f97be7a__0.webp","https://cdn.higgsfield.ai/kling_video_sample/d0ac4638-b066-4a0f-85a6-15d9485a0230.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/kling_video_sample/d0ac4638-b066-4a0f-85a6-15d9485a0230.mp4","https://higgsfield.ai/motion/9988713b-2215-4105-bc83-c92518dd2062"
"Preset / Effect","Happy Mode","","Big smiles, bright expressions, and uplifting energy. Perfect for joyful, cheerful moments","MiniMax Hailuo","Motion Effect Preset","","","","","","","","","","","5","video","thumbs/bbe1c01707d3c3ab__0.webp","https://cdn.higgsfield.ai/minimax_hailuo_sample/746021b1-39aa-4f43-a18b-3ec55329e5ce.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/minimax_hailuo_sample/746021b1-39aa-4f43-a18b-3ec55329e5ce.mp4","https://higgsfield.ai/motion/2c36cbf8-211f-430a-a374-4e240562ebd5"
"Preset / Effect","Objects Around","","Everyday items orbit and swirl around the subject in gravity-defying motion. Playful, surreal, and unexpected.","Wan 2.5","Motion Effect Preset","Glitch / Experimental","People / Portrait; Product / Object","","","","","","","","","4","video","thumbs/787de7b4fb150dff__0.webp","https://cdn.higgsfield.ai/kling_video_sample/32d7a887-3f16-4945-9a5c-450bd7b3568a.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/kling_video_sample/32d7a887-3f16-4945-9a5c-450bd7b3568a.mp4","https://higgsfield.ai/motion/0275bb9f-7e50-4d45-84e4-3cb9dcbdd126"
"Preset / Effect","Sakura Petals","","Pink petals drift gracefully in the air, enveloping the subject in a soft spring aura. Romantic, delicate, and poetic.","Wan 2.5","Motion Effect Preset","","People / Portrait","","","","","","","","","3","video","thumbs/1db25c5c74827bcc__0.webp","https://cdn.higgsfield.ai/kling_video_sample/085518ed-d075-4676-886e-e6edfd5aec43.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/kling_video_sample/085518ed-d075-4676-886e-e6edfd5aec43.mp4","https://higgsfield.ai/motion/cbc75d4d-2e42-4688-a384-0d6e03e375da"
"Preset / Effect","Aerial Pullback","","The camera zooms upward, revealing the subject shrinking against an expansive world. Cinematic, breathtaking, and vast.","Wan 2.5","Motion Effect Preset","Cinematic / Film; Aerial / Drone","People / Portrait","","","","","","","","","5","video","thumbs/d3c35b3df3571008__0.webp","https://cdn.higgsfield.ai/kling_video_sample/94abec2d-93ea-4043-88af-e450c0bcc51f.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/kling_video_sample/94abec2d-93ea-4043-88af-e450c0bcc51f.mp4","https://higgsfield.ai/motion/a0bfa1b6-2dc7-4bbe-889f-fc04c27288ba"
"Preset / Effect","Fairies Around","","Tiny glowing sprites flutter around the subject, trailing sparks of magic. Whimsical, enchanting, and mystical.","Wan 2.5","Motion Effect Preset","","People / Portrait","","","","","","","","","4","video","thumbs/fa0720fe4acf9417__0.webp","https://cdn.higgsfield.ai/kling_video_sample/d941d65a-33e3-4d67-ac3e-348b0169e36e.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/kling_video_sample/d941d65a-33e3-4d67-ac3e-348b0169e36e.mp4","https://higgsfield.ai/motion/94dc9474-0a60-4f19-986d-6d7cac26aa14"
"Preset / Effect","Car Drive","","Subject driving or riding in a car with focus on atmosphere and motion.","Wan 2.5","Motion Effect Preset","","People / Portrait; Vehicles / Transport","","","","","","","","","5","video","thumbs/66207696f952fbab__0.webp","https://cdn.higgsfield.ai/seedance_sample/bdafb017-9899-4279-94ae-b3882676f85e.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/seedance_sample/bdafb017-9899-4279-94ae-b3882676f85e.mp4","https://higgsfield.ai/motion/1432efd3-9d22-46e6-a2c4-e0655c2f777e"
"Preset / Effect","Ballet","","The subject moves gracefully as flowing ribbons and stage lights highlight every motion. Elegant, delicate, and artistic.","Wan 2.5","Motion Effect Preset","","People / Portrait","","","","","","","","","5","video","thumbs/0334996f261a5a5e__0.webp","https://cdn.higgsfield.ai/kling_video_sample/1c99b305-1dd6-4e5c-9adb-def106ca21be.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/kling_video_sample/1c99b305-1dd6-4e5c-9adb-def106ca21be.mp4","https://higgsfield.ai/motion/1b355f18-38f9-4d9e-bd25-d68f2af9c9db"
"Preset / Effect","Cyborg","","Metallic plating fuses with flesh as the subject evolves into a futuristic machine. Strong, high-tech, and intimidating.","Wan 2.5","Motion Effect Preset","","People / Portrait","","","","","","","","","2","video","thumbs/7e14d6c5b6aeef55__0.webp","https://cdn.higgsfield.ai/kling_video_sample/bc66e1ce-4241-4b78-9e13-12f91cfc02f4.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/kling_video_sample/bc66e1ce-4241-4b78-9e13-12f91cfc02f4.mp4","https://higgsfield.ai/motion/1f96bfce-ebca-4eb5-a521-0ccd4f1d73d9"
"Preset / Effect","Flame On","","The subject ignites into flames with dynamic fire visuals. Bold and powerful transformation","MiniMax Hailuo","Motion Effect Preset","","People / Portrait","","","","","","","","","5","video","thumbs/18b900215f12006a__0.webp","https://cdn.higgsfield.ai/minimax_hailuo_sample/81f26e49-1ea4-4217-b759-a63c53b8b08f.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/minimax_hailuo_sample/81f26e49-1ea4-4217-b759-a63c53b8b08f.mp4","https://higgsfield.ai/motion/66fad309-0d8a-447c-b95e-1e29b6dd864b"
"Preset / Effect","Buddy","","A clone interacting naturally with the subject, showing connection or camaraderie.","Wan 2.5","Motion Effect Preset","","People / Portrait","","","","","","","","","5","video","thumbs/562d80b051b7d3d7__0.webp","https://cdn.higgsfield.ai/seedance_sample/7cac23ea-9753-45fe-ae0c-598b4b565e61.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/seedance_sample/7cac23ea-9753-45fe-ae0c-598b4b565e61.mp4","https://higgsfield.ai/motion/12efd233-c7fa-445f-8eb9-f271c902cdbc"
"Preset / Effect","Fix and pose","","Adjusting hair, clothes, or accessories before striking a confident pose.","Wan 2.5","Motion Effect Preset","","","","","","","","","","","5","video","thumbs/d5bef27f7d679d06__0.webp","https://cdn.higgsfield.ai/seedance_sample/027daf2d-6da0-44e8-bafa-dd851a9dd392.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/seedance_sample/027daf2d-6da0-44e8-bafa-dd851a9dd392.mp4","https://higgsfield.ai/motion/c184d8aa-1edd-42d0-852f-68b36108c4d3"
"Preset / Effect","Gorilla Transfer","","A primal transformation overtakes the subject, unleashing raw beastly strength. Fierce, wild, and unstoppable.","Wan 2.5","Motion Effect Preset","","People / Portrait","","","","","","","","","3","video","thumbs/2a34ca45a55cdd5d__0.webp","https://cdn.higgsfield.ai/kling_video_sample/a481d9a7-cec9-42f4-9e11-8e0d6e2b5961.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/kling_video_sample/a481d9a7-cec9-42f4-9e11-8e0d6e2b5961.mp4","https://higgsfield.ai/motion/2f000456-93b5-482d-acb4-831f43095efa"
"Preset / Effect","Blood Mirror Logo","","Your logo reflects in a shattered, blood-splattered mirror with dripping gore. Cinematic and brutal","MiniMax 2.3 Fast","Motion Effect Preset","Cinematic / Film","Text / Logo / Graphic","","","","","","","","","4","video","thumbs/056fc2cb66389e8f__0.webp","https://cdn.higgsfield.ai/minimax_hailuo_motion/49ddbeac-dbd6-4c33-9a89-44f5df488c27.mp4","https://cdn.higgsfield.ai/minimax_hailuo_motion/ee6b3270-dbee-40a3-8e5d-7f143d64d873.webp","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/minimax_hailuo_motion/49ddbeac-dbd6-4c33-9a89-44f5df488c27.mp4","https://higgsfield.ai/motion/36718124-d743-4104-ab5c-39b7b752b32e"
"Preset / Effect","Explosion","","Sudden burst of fire, smoke, or particles. High-impact and perfect for dramatic scenes","MiniMax Hailuo","Motion Effect Preset","","Abstract / Texture","","","","","","","","","5","video","thumbs/eee1a8a34c034661__0.webp","https://cdn.higgsfield.ai/minimax_hailuo_sample/a80eaa5f-9925-4905-bee3-093afe844824.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/minimax_hailuo_sample/a80eaa5f-9925-4905-bee3-093afe844824.mp4","https://higgsfield.ai/motion/bc2725cf-4195-4139-881f-f01a71940bea"
"Preset / Effect","Zombie Decay","","Flesh rots away, skin turns gray and decayed, eyes go lifeless. Watch the transformation into the undead","MiniMax 2.3 Fast","Motion Effect Preset","","People / Portrait; Product / Object","","","","","","","","","4","video","thumbs/084a5204971a08be__0.webp","https://cdn.higgsfield.ai/minimax_hailuo_motion/b6c6e0db-ec56-4597-8a03-25e9a5f9d027.mp4","https://cdn.higgsfield.ai/minimax_hailuo_motion/ea70e7cc-4209-43c5-9954-bf13c5ac6f77.webp","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/minimax_hailuo_motion/b6c6e0db-ec56-4597-8a03-25e9a5f9d027.mp4","https://higgsfield.ai/motion/6decccbe-9440-4c4a-a70e-997f58ffb416"
"Preset / Effect","Dream Date","","A cult-classic meme moment—playful, over-the-top, and full of awkward laughs. Feels like the internet’s favorite scene","MiniMax Hailuo","Motion Effect Preset","","People / Portrait","","","","","","","","","5","video","thumbs/f10a2a220d30ef58__0.webp","https://cdn.higgsfield.ai/minimax_hailuo_sample/f5136a76-687b-47f9-aa1e-328eed7645ae.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/minimax_hailuo_sample/f5136a76-687b-47f9-aa1e-328eed7645ae.mp4","https://higgsfield.ai/motion/3dff650d-48fe-4221-8362-84d66d09e54d"
"Preset / Effect","Attack of Clones","","The subject is suddenly surrounded and attacked by their own clones. Chaotic, fast-paced, and perfect for action or comedy","MiniMax Hailuo","Motion Effect Preset","","People / Portrait","","","","","","","","","5","video","thumbs/be094ef8540cd33a__0.webp","https://cdn.higgsfield.ai/minimax_hailuo_sample/681fab46-0eec-439b-b3e5-9257cc498a80.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/minimax_hailuo_sample/681fab46-0eec-439b-b3e5-9257cc498a80.mp4","https://higgsfield.ai/motion/8f47b988-db40-4aa7-9289-1a55cbd3ac81"
"Preset / Effect","Snowboard Powder","","Follows a snowboarder floating through fresh powder with wide turns and big sprays. Feels smooth, wild, and free.","Wan 2.5","Motion Effect Preset","","","","","","","","","","","1","image","thumbs/93836f14a36f96a8__0.webp","https://d1xarpci4ikg0w.cloudfront.net/e68757b3-6d09-4925-83f3-1711005e9226.webp","","preset-preview","","","","High","motion","catalog_page","https://d1xarpci4ikg0w.cloudfront.net/e68757b3-6d09-4925-83f3-1711005e9226.webp","https://higgsfield.ai/motion/c99c3417-31d0-47f0-8cc9-1b25dc5de023"
"Preset / Effect","Beast Appearance","","A monstrous figure emerges from the shadows, towering over the scene. Powerful, menacing, and awe-inspiring.","Wan 2.5","Motion Effect Preset","","People / Portrait","","","","","","","","","5","video","thumbs/ff948bd432983827__0.webp","https://cdn.higgsfield.ai/kling_video_sample/7c7ee299-3129-4f3f-906b-a3cdec47a0a8.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/kling_video_sample/7c7ee299-3129-4f3f-906b-a3cdec47a0a8.mp4","https://higgsfield.ai/motion/53f9cea8-9195-45a0-accd-36d6c6454a01"
"Preset / Effect","Trucksition","","","kling-v2-1","Motion Effect Preset","","Vehicles / Transport","","","","","","","","","4","video","thumbs/5c764fb4cd9d5a49__0.webp","https://cdn.higgsfield.ai/kling_video_sample/ddc3bbc7-d9e8-480c-9087-af2ef00aff05.mp4","","preset-preview","","","","High","motion","catalog_page","https://cdn.higgsfield.ai/kling_video_sample/ddc3bbc7-d9e8-480c-9087-af2ef00aff05.mp4","https://higgsfield.ai/motion/81c90748-7852-4bb1-a0ec-1649beb72024/ddc3bbc7-d9e8-480c-9087-af2ef00aff05"
